52.908,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,nibbling,BEHAVIOR,,START,YES
61.402,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,nibbling,BEHAVIOR,,STOP,YES
63.909,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,nibbling,BEHAVIOR,,START,YES
69.4,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,nibbling,BEHAVIOR,,STOP,YES
69.941,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,pruning,BEHAVIOR,,START,YES
72.442,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,pruning,BEHAVIOR,,STOP,YES
78.962,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,moving,EVENT,,START,NO
85.471,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,moving,EVENT,,STOP,NO
97.716,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,nodding,EVENT,,START,NO
98.715,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,nodding,EVENT,,STOP,NO
110.969,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,moving,EVENT,,START,NO
115.469,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,moving,EVENT,,STOP,NO
115.469,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,standing on one leg,BEHAVIOR,,START,NO
130.103,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
130.47,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,moving,EVENT,,START,NO
134.469,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,moving,EVENT,,STOP,NO
149.47,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,nibbling,BEHAVIOR,,START,YES
163.469,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,nibbling,BEHAVIOR,,STOP,YES
168.097,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,nibbling,BEHAVIOR,,START,YES
184.219,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,nibbling,BEHAVIOR,,STOP,YES
184.47,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,standing on one leg,BEHAVIOR,,START,YES
283.99,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,standing on one leg,BEHAVIOR,,STOP,YES
284.484,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,standing on one leg,BEHAVIOR,,START,NO
286.484,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
287.66,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,feathers puffing,BEHAVIOR,,START,NO
288.659,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,feathers puffing,BEHAVIOR,,STOP,NO
289.159,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,standing on one leg,BEHAVIOR,,START,NO
297.185,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
302.679,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,standing on one leg,BEHAVIOR,,START,NO
336.635,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03629.MP4,336.84,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
