124.685,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,moving,EVENT,,START,NO
128.058,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,moving,EVENT,,STOP,NO
132.687,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,standing on one leg,BEHAVIOR,,START,NO
137.44,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
140.464,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,standing on one leg,BEHAVIOR,,START,NO
143.449,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
143.949,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,moving,EVENT,,START,NO
145.514,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,moving,EVENT,,STOP,NO
145.514,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,standing on one leg,BEHAVIOR,,START,NO
149.015,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
149.516,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,moving,EVENT,,START,NO
151.015,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,moving,EVENT,,STOP,NO
151.519,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,standing on one leg,BEHAVIOR,,START,NO
163.021,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
163.271,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,moving,EVENT,,START,NO
165.522,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,moving,EVENT,,STOP,NO
165.772,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,standing on one leg,BEHAVIOR,,START,NO
175.271,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
175.641,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,moving,EVENT,,START,NO
182.521,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,moving,EVENT,,STOP,NO
188.019,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,moving,EVENT,,START,NO
195.772,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,moving,EVENT,,STOP,NO
195.772,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,standing on one leg,BEHAVIOR,,START,NO
210.14,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
213.141,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,standing on one leg,BEHAVIOR,,START,NO
245.772,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
246.149,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,moving,EVENT,,START,NO
251.02,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,moving,EVENT,,STOP,NO
257.521,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,moving,EVENT,,START,NO
261.772,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,moving,EVENT,,STOP,NO
312.772,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,standing on one leg,BEHAVIOR,,START,NO
345.896,/Volumes/ZOO_MM_DATA/ZOO/JoyBranchData/recordings/April2019/DJ_macaw/Day2_april10/Session1_a_Sam_JB/MAH03631.MP4,346.35,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
