Observation id,D1_S3,,,,,,,,
,,,,,,,,,
Media file(s),,,,,,,,,
,,,,,,,,,
Player #1,/Users/anushkaray/Desktop/D1_S3_output.mp4,,,,,,,,
,,,,,,,,,
Observation date,7/25/19 14:59,,,,,,,,
,,,,,,,,,
Description,,,,,,,,,
,,,,,,,,,
Time offset (s),0,,,,,,,,
,,,,,,,,,
independent variables,,,,,,,,,
variable,value,,,,,,,,
Visitors,YES,,,,,,,,
,,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status,Music?
504.091,/Users/anushkaray/Desktop/D1_S3_output.mp4,616.62,29.97,,Music,Music,Song change,START,YES
520.838,/Users/anushkaray/Desktop/D1_S3_output.mp4,616.62,29.97,,Music,Music,,STOP,YES
551.162,/Users/anushkaray/Desktop/D1_S3_output.mp4,616.62,29.97,,Music,Music,"Song change (back to ""i like to move it"")",START,YES
554.922,/Users/anushkaray/Desktop/D1_S3_output.mp4,616.62,29.97,,Vocalization,Event,,START,YES
555.922,/Users/anushkaray/Desktop/D1_S3_output.mp4,616.62,29.97,,Vocalization,Event,,STOP,YES
558.171,/Users/anushkaray/Desktop/D1_S3_output.mp4,616.62,29.97,,Vocalization,Event,,START,YES
558.422,/Users/anushkaray/Desktop/D1_S3_output.mp4,616.62,29.97,,Vocalization,Event,,STOP,YES
559.922,/Users/anushkaray/Desktop/D1_S3_output.mp4,616.62,29.97,,Music,Music,,STOP,YES
573.682,/Users/anushkaray/Desktop/D1_S3_output.mp4,616.62,29.97,,Music,Music,Song change (Shake Senora),START,YES
589.447,/Users/anushkaray/Desktop/D1_S3_output.mp4,616.62,29.97,,Music,Music,,STOP,YES
