Day,Session,Activity,Event or behavior?,Visitors?,Music?,Time Start,Time End
2,1.3,NB,BEHAVIOR,no,,0:00,0:40
2,1.3,NB,BEHAVIOR,no,,0:41,0:43
2,1.3,M,EVENT,no,,1:11,1:14
