Observation id,D2_S3,,,,,,,,
,,,,,,,,,
Media file(s),,,,,,,,,
,,,,,,,,,
Player #1,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,,,,,,,,
,,,,,,,,,
Observation date,7/31/19 10:00,,,,,,,,
,,,,,,,,,
Description,,,,,,,,,
,,,,,,,,,
Time offset (s),0,,,,,,,,
,,,,,,,,,
independent variables,,,,,,,,,
variable,value,,,,,,,,
visitors,YES,,,,,,,,
,,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status,Music
1742.245,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,music,MUSIC,,STOP,YES
1745.749,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,START,NO
1750.996,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,STOP,NO
1753.27,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,NO
1754.266,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,NO
1755.272,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,music,MUSIC,,START,YES
1755.524,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,head whips,EVENT,,START,YES
1757.022,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,head whips,EVENT,,STOP,YES
1757.023,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,YES
1768.021,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,music,MUSIC,,STOP,YES
1774.776,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
1776.275,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,NO
1790.778,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
1791.774,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,START,NO
1794.522,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,STOP,NO
1795.023,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,NO
1803.562,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,NO
1804.314,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,NO
1819.084,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,NO
1819.836,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,NO
1835.09,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,NO
1835.839,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,NO
1853.355,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
1853.355,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,NO
1853.872,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,NO
1855.369,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,music,MUSIC,,START,YES
1856.373,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,pruning,BEHAVIOR,,START,YES
1862.125,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,pruning,BEHAVIOR,,STOP,YES
1863.381,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,head whips,EVENT,,START,YES
1864.382,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,head whips,EVENT,,STOP,YES
1868.883,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,YES
1883.638,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,music,MUSIC,,STOP,YES
1902.419,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,NO
1903.169,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,NO
1963.222,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,NO
1963.476,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,NO
1982.727,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
1983.747,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,NO
1984.252,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,NO
1985.001,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,NO
1985.248,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,music,MUSIC,,START,YES
1993.762,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,music,MUSIC,,STOP,YES
1995.512,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,NO
1996.013,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,NO
2011.272,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,NO
2012.023,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,NO
2025.531,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,NO
2026.03,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,NO
2039.045,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,NO
2039.54,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,NO
2072.08,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,NO
2072.581,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,NO
2081.59,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
2082.591,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,START,NO
2084.099,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,STOP,NO
2084.351,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,NO
2096.098,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
2105.364,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,NO
2105.862,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,NO
2105.872,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,NO
2115.384,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
2115.63,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,NO
2115.885,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,NO
2116.384,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,music,MUSIC,,START,YES
2118.133,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,YES
2135.388,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,music,MUSIC,,STOP,YES
2172.938,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,NO
2173.434,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,NO
2175.188,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
2175.938,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,NO
2194.691,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
2195.211,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,START,NO
2197.214,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,STOP,NO
2197.712,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,bobbing,EVENT,,START,NO
2198.467,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,bobbing,EVENT,,STOP,NO
2198.966,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,music,MUSIC,,START,YES
2202.713,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,YES
2203.468,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,YES
2205.968,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,YES
2208.218,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,bobbing,EVENT,,START,YES
2208.222,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,YES
2208.977,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,bobbing,EVENT,,STOP,YES
2214.475,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,bobbing,EVENT,,START,YES
2223.228,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,bobbing,EVENT,,STOP,YES
2226.481,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,bobbing,EVENT,,START,YES
2229.232,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,bobbing,EVENT,,STOP,YES
2234.747,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,YES
2235.497,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,YES
2236.503,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,START,YES
2237.754,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,STOP,YES
2238.251,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,YES
2244.255,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,music,MUSIC,,STOP,YES
2255.263,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,NO
2256.262,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,NO
2265.528,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
2265.783,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,START,NO
2272.537,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,STOP,NO
2273.039,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,NO
2283.054,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,NO
2283.547,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,NO
2306.474,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,NO
2306.969,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,NO
2365.284,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,NO
2366.025,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,NO
2407.821,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
2408.326,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,pruning,BEHAVIOR,,START,NO
2416.076,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,pruning,BEHAVIOR,,STOP,NO
2418.576,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,NO
2422.585,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,music,MUSIC,,START,YES
2426.589,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,YES
2427.09,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,START,YES
2429.344,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,STOP,YES
2430.095,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,START,YES
2430.844,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,vocalization,EVENT,,STOP,YES
2433.85,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,YES
2443.097,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,music,MUSIC,,STOP,NO
2453.361,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,pruning,BEHAVIOR,,START,NO
2455.122,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
2461.108,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,pruning,BEHAVIOR,,STOP,NO
2463.609,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,START,NO
2466.12,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,STOP,NO
2467.119,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,NO
2467.881,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,pruning,BEHAVIOR,,START,NO
2504.385,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,pruning,BEHAVIOR,,STOP,NO
2504.923,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,pruning,BEHAVIOR,,START,NO
2515.674,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,pruning,BEHAVIOR,,STOP,NO
2516.171,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,START,NO
2516.174,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
2518.423,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,STOP,NO
2522.285,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,pruning,BEHAVIOR,,START,NO
2572.925,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,pruning,BEHAVIOR,,STOP,NO
2582.838,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,pruning,BEHAVIOR,,START,NO
2600.359,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,pruning,BEHAVIOR,,STOP,NO
2600.61,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,feathers puffing,BEHAVIOR,,START,NO
2602.858,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,feathers puffing,BEHAVIOR,,STOP,NO
2636.365,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,START,NO
2639.155,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,STOP,NO
2639.654,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,NO
2651.413,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
2652.163,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,START,NO
2654.669,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,STOP,NO
2704.421,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,NO
2713.671,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
2715.17,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,NO
2716.918,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
2720.17,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,NO
2739.421,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
2739.757,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,START,NO
2746.76,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,STOP,NO
2749.006,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,NO
2758.007,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
2758.757,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,START,NO
2762.757,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,STOP,NO
2763.255,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,NO
2766.006,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
2943.787,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,NO
2962.471,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
2962.477,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,START,NO
2967.738,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,STOP,NO
2970.236,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,START,NO
2971.739,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,STOP,NO
2971.739,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,NO
2981.238,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,START,NO
2981.238,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
2985.739,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,STOP,NO
2986.736,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,NO
3017.745,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,START,NO
3017.745,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,STOP,NO
3021.241,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,STOP,NO
3021.519,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,nibbling,BEHAVIOR,,START,NO
3025.517,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,nibbling,BEHAVIOR,,STOP,NO
3025.772,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,bobbing,EVENT,,START,NO
3027.277,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,bobbing,EVENT,,STOP,NO
3028.279,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,music,MUSIC,,START,YES
3034.783,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,bobbing,EVENT,,START,YES
3039.284,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,bobbing,EVENT,,STOP,YES
3039.781,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,START,YES
3044.796,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,moving,EVENT,,STOP,YES
3048.293,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,bobbing,EVENT,,START,YES
3050.045,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,bobbing,EVENT,,STOP,YES
3052.546,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,nodding,EVENT,,START,YES
3053.799,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,nodding,EVENT,,STOP,YES
3056.048,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,bobbing,EVENT,,START,YES
3062.304,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,bobbing,EVENT,,STOP,YES
3066.558,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,nodding,EVENT,,START,YES
3067.812,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,nodding,EVENT,,STOP,YES
3072.314,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,head whips,EVENT,,START,YES
3073.566,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,head whips,EVENT,,STOP,YES
3076.32,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,bobbing,EVENT,,START,YES
3078.323,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,bobbing,EVENT,,STOP,YES
3079.327,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,head whips,EVENT,,START,YES
3080.326,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,head whips,EVENT,,STOP,YES
3081.828,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,bobbing,EVENT,,START,YES
3085.327,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,bobbing,EVENT,,STOP,YES
3087.333,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,head whips,EVENT,,START,YES
3090.332,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,head whips,EVENT,,STOP,YES
3091.584,/Users/lydiayu/Documents/Photos/mergedSessions/D2_S3_output.mov,4239.62,29.97,,standing on one leg,BEHAVIOR,,START,YES
